    4300          51.52497119          16.43371826        -153.89628055        -137.46256229
    4400          53.09218502          16.93357590        -154.37699186        -137.44341596
    4500          55.28484487          17.63291747        -154.99816465        -137.36524718
    4600          50.51885740          16.11282161        -153.47749487        -137.36467326
    4700          54.84829955          17.49368279        -154.83498599        -137.34130320
    4800          51.57200175          16.44871850        -153.90361869        -137.45490018
    4900          44.13664102          14.07723492        -151.42487347        -137.34763855
    5000          51.72999656          16.49911042        -153.93899336        -137.43988294
    5100          52.20696570          16.65123814        -154.05527559        -137.40403745
    5200          51.72813041          16.49851522        -153.83971674        -137.34120153
    5300          54.45001273          17.36665053        -154.76659716        -137.39994662
    5400          50.17630933          16.00356704        -153.34029347        -137.33672642
    5500          45.86400180          14.62817089        -151.89086634        -137.26269545
    5600          50.82190589          16.20947792        -153.55442014        -137.34494222
    5700          49.24101889          15.70525926        -153.13630783        -137.43104856
    5800          53.34819070          17.01522806        -154.33769606        -137.32246800
    5900          45.38267388          14.47465295        -151.75285459        -137.27820164
    6000          52.86860068          16.86226442        -154.25966705        -137.39740263
    6100          50.14051938          15.99215196        -153.35003054        -137.35787859
    6200          48.81884039          15.57060684        -153.01763431        -137.44702747
    6300          52.79799216          16.83974406        -154.22113849        -137.38139443
    6400          52.59508962          16.77502897        -154.14429507        -137.36926610
    6500          51.94258300          16.56691416        -153.91747248        -137.35055833
    6600          49.22686541          15.70074506        -153.12550404        -137.42475898
    6700          49.49282459          15.78557186        -153.18184681        -137.39627495
    6800          52.76234230          16.82837366        -154.30816774        -137.47979408
    6900          57.21953441          18.24998026        -155.72249211        -137.47251185
    7000          51.16919998          16.32024621        -153.74923772        -137.42899151
    7100          52.05845226          16.60387027        -153.98913547        -137.38526519
    7200          49.79496391          15.88193819        -153.20074048        -137.31880230
    7300          51.08780965          16.29428704        -153.67262621        -137.37833917
    7400          45.48326601          14.50673648        -151.87654467        -137.36980819
    7500          55.12894781          17.58319462        -155.09078606        -137.50759144
    7600          54.13970692          17.26767953        -154.75171828        -137.48403875
    7700          51.27852645          16.35511553        -153.80368672        -137.44857119
    7800          48.07731154          15.33409868        -152.76221142        -137.42811274
    7900          55.02874586          17.55123554        -154.91687366        -137.36563812
    8000          53.77797020          17.15230480        -154.54946219        -137.39715738
    8100          54.80890482          17.48111797        -154.86354587        -137.38242790
    8200          56.13979682          17.90560155        -155.29171425        -137.38611270
    8300          52.78891509          16.83684896        -154.20317099        -137.36632202
    8400          55.71814515          17.77111715        -155.09094182        -137.31982466
    8500          52.40064951          16.71301295        -154.11457709        -137.40156415
    8600          51.17639305          16.32254042        -153.65062001        -137.32807958
    8700          51.39869261          16.39344212        -153.84170935        -137.44826722
    8800          52.36479020          16.70157574        -154.09944770        -137.39787196
    8900          55.16859870          17.59584114        -155.01652738        -137.42068624
    9000          53.28196242          16.99410477        -154.36419028        -137.37008551
    9100          58.32505738          18.60258314        -155.97593407        -137.37335093
    9200          58.06146719          18.51851193        -155.92859300        -137.41008108
    9300          55.34193113          17.65112494        -155.00519639        -137.35407145
    9400          55.28526314          17.63305087        -154.95158243        -137.31853155
    9500          54.98021476          17.53575671        -154.92125927        -137.38550256
    9600          53.81923556          17.16546625        -154.55444171        -137.38897546
    9700          52.04780412          16.60047408        -153.97744941        -137.37697532
    9800          53.77123098          17.15015535        -154.52385741        -137.37370206
    9900          51.81318044          16.52564164        -153.93826833        -137.41262669
   10000          55.61844355          17.73931766        -155.10549168        -137.36617402
